favorite_count,full_text,clean_text,sentiment
0,Open register #bintarocriterium tgl 11-12 @Plumbers_Yk at @theFactory_Cafe jl.veteran depan pom bensin shell start 4pm @fixedandfurious,open register tgl at jlveteran pom bensin shell start pm,neutral
2,Open register #bintarocriterium tgl 11-12 @Plumbers_Yk at @theFactory_Cafe jl.veteran depan pom bensin shell start 4pm @fixietas @rideNJS,open register tgl at jlveteran pom bensin shell start pm,neutral
0,Yg mau mendaftar #bintarocriterium tgl 11-12 @Plumbers_Yk buka stand pendaftran di @theFactory_Cafe jl.veteran depan pom bensin shell,mendaftar tgl buka stand pendaftran jlveteran pom bensin shell,neutral
0,Sore tadi lg ngantri bensin di shell tiba2 ada moge dgn berisiknya masuk di pom yg ditutup a.k.a ga mau antri dilayanin lagi,sore lg ngantri bensin shell moge dgn berisiknya masuk pom ditutup aka ga antri dilayanin,neutral
0,Barusan lewatin pom bensin Shell liat harga bensin yang Super 11 750/liter (w/ Miko at Jl. Cinere Raya©) https://t.co/CWyzzu9ZnF,barusan lewatin pom bensin shell liat harga bensin super liter w miko at jl cinere raya,neutral
0,@fernaldi_Js UNLA tau ga ? ato pom bensin SHELL di buahbatu kelewatan angkot buahbatu itu,unla tau ga ato pom bensin shell buahbatu kelewatan angkot buahbatu,negative
0,Syarat: Cantik atau ganteng berkarakter lucu. Tgl 2-3 Januari jam 13.30 sd selesai di Jln. Pangeran Antasari 15 (Dpn POM Bensin Shell).,syarat cantik ganteng berkarakter lucu tgl januari jam sd selesai jln pangeran antasari dpn pom bensin shell,neutral
0,@jessicaEl_yonna dari atas atap pom bensin shell juga bagus kok :P,atap pom bensin shell bagus p,positive
0,I'm at Pom Bensin Shell Tol Jagorawi Km.20 (Gunung Putri Jawa Barat) http://t.co/UU27RFcUsb,im at pom bensin shell tol jagorawi km gunung putri jawa barat,neutral
0,@pokekevin Emang di pom bensin shell ada wifinya ? :v,emang pom bensin shell wifinya v,neutral
0,At Pom Bensin Shell Tol Jagorawi Km.20 https://t.co/Ij4XNwRMUL,at pom bensin shell tol jagorawi km,neutral
0,Percaya ga percaya sih kayanya bangun pom bensin Shell yang di kalimalang cuma 2 bulanan cepet beud jadi ragu,percaya ga percaya kayanya bangun pom bensin shell kalimalang bulanan cepet beud ragu,positive
0,Yang lagi di kemayoran mau ke arah warakas hati hati yaa. Polisi sudah standby di Pom Bensin Shell..,kemayoran arah warakas hati hati yaa polisi standby pom bensin shell,neutral
0,STMJ sama roti bakar depan Pom Bensin Shell gondangdia bikin mual yak @rainyry haahaaha,stmj roti bakar pom bensin shell gondangdia bikin mual yak haahaaha,positive
0,Patokanya walikota jakarta barat deket pom bensin shell tar klo udh smpe gw smprin @deniprasetyo4 @piaaaahairin,patokanya walikota jakarta barat deket pom bensin shell tar klo udh smpe gw smprin,neutral
0,@7abrik iyes :( dulu kalo nonton ke daerah kuningan juga su nama bioskopnya Karta lokasi deket Pom Bensin Shell Kuningan :),iyes kalo nonton daerah kuningan su nama bioskopnya karta lokasi deket pom bensin shell kuningan,neutral
0,Diperum ada yang 400'an ci ga minat pindah?haha @cicitraaRM: @raiiasarii deket wtc sanaan lg ada pom bensin shell,diperum an ci ga minat pindahhaha deket wtc sanaan lg pom bensin shell,positive
0,@raiiasarii deket wtc sanaan lg ada pom bensin shell nah disampingnya ada gang disitu hehe 700rb:(,deket wtc sanaan lg pom bensin shell disampingnya gang disitu hehe rb,neutral
0,Aku di dm dytara katanya di pom shell @shellaISJ: lek @phaul407 bilangin dyta elke jadi tanyain kumpul dmn ,dm dytara pom shell lek bilangin dyta elke tanyain kumpul dmn,neutral
0,Tuhan tau sy blm mandi terimakasih Tuhan mandikan saya dengan air yg (w/ My at Pom Bensin Shell Pasar Jum'at) https://t.co/yclYz2kant,tuhan tau sy blm mandi terimakasih tuhan mandikan air w my at pom bensin shell pasar jumat,neutral
0,@chealfath bisa Liat di Biodata kami ya Jl.Dr.soepomo Office Park No. 143 M Tebet Jakarta Selatan (Patokannya Pom bensin Shell ) .,liat biodata ya jldrsoepomo office park no m tebet jakarta selatan patokannya pom bensin shell,neutral
0,@TMCPoldaMetro ada yg kecelakaan di deket pom bensin shell arteri kebon jeruk. kira2 jam 3 blm ada yg nolong. orgnya geletak ditengah jln,kecelakaan deket pom bensin shell arteri kebon jeruk jam blm nolong orgnya geletak ditengah jln,neutral
0,@rausigof ya elah taukan pom bensin shell kemanggisan yg arah ke slipi jaya? Gw 10 mtr dr itu pom gw tunggu depan rumah deh,ya elah taukan pom bensin shell kemanggisan arah slipi jaya gw mtr dr pom gw tunggu rumah deh,neutral
0,RT @Azharmelodic193: hilang motor ninja th 2012 Wrna mrh-htm NPL D 5144 SAD di Buah Batu dpn POM bnsn Shell rabu 4 des 2013 | 085332016666 ,rt hilang motor ninja th wrna mrhhtm npl d sad buah batu dpn pom bnsn shell rabu des,neutral
0,RT @Azharmelodic193: hilang motor ninja th 2012 Wrna mrh-htm NPL D 5144 SAD di Buah Batu dpn POM bnsn Shell rabu 4 des 2013 | 085332016666,rt hilang motor ninja th wrna mrhhtm npl d sad buah batu dpn pom bnsn shell rabu des,neutral
0,@infobandung Telah hilang motor ninja th 2012 Wrna mrh-htm NPL D 5144 SAD di Buah Batu dpn POM bnsn Shell rabu 4 des 2013Hub:085332016666,hilang motor ninja th wrna mrhhtm npl d sad buah batu dpn pom bnsn shell rabu des hub,neutral
0,Pom bensin shell ada tempat buat foto mobil ya? Kok banyak banget yang foto kendaraannya di shell? :)),pom bensin shell foto mobil ya banget foto kendaraannya shell,neutral
1,Harga minyak dunia kalo mau diikuti.. Bisa dilihat di pom bensin shell naik turunnya @kurawa,harga minyak dunia kalo diikuti pom bensin shell turunnya,neutral
0,Pom bensin nya Shell @KontanNews: Lion: Biaya avtur Halim lebih mahal dari Soetta http://t.co/PPoWJxjL6G ,pom bensin shell lion biaya avtur halim mahal soetta,neutral
0,Bang @pergijauh kalo numpang neduh di pom shell dapet lego f1 ga??,bang kalo numpang neduh pom shell dapet lego f ga,neutral
0,Tunas rental bang RT @fauzy_24: Nama kantor nya apa ki.? RT @ameliio: Disebelah pom bensin shell (cont) http://t.co/laySND7MAd,tunas rental bang rt nama kantor ki rt disebelah pom bensin shell cont,neutral
0,Disebelah pom bensin shell bang knp ? RT @fauzy_24: Hey @ameliio kantor nya di tendean nya di sebelah mananya.??,disebelah pom bensin shell bang knp rt hey kantor tendean sebelah mananya,neutral
0,Wenaaak shell :D josss @DhanaNarendra: Rapat perijinan pom bensin shell suhat lawannya pada tua2 semua meen -__- ,wenaaak shell d josss rapat perijinan pom bensin shell suhat lawannya tua meen __,positive
0,@TMCPoldaMetro terjadi tawuran di depan pom bensin shell cipinang belum ada polisi yg menertibkan,tawuran pom bensin shell cipinang polisi menertibkan,neutral
0,Yg di pom bensin shell dah diborong? @SiOdie: Official Lego Store di Citos.. bahaya nihh ,pom bensin shell dah diborong official lego store citos bahaya nihh,neutral
0,@TMCPoldaMetro margonda raya juga macet parah karna galian gorong2 setelah pom bensin shell,margonda raya macet parah karna galian gorong pom bensin shell,neutral
0,Hey edis kembar. @AthayaEdis @RayhanAlFajwah @JeveraNF hey RT. Dong bsk the jam berapa and dimana mau di circle K(pom depan mutiara shell),hey edis kembar hey rt bsk the jam and dimana circle kpom mutiara shell,neutral
0,ditangerang sebrang pom bensin Shell arah pasar baru @ragil17alqatiri: @otistaprincess otista dmn? ak mau masukin temen futsal soalnya :) ,ditangerang sebrang pom bensin shell arah pasar otista dmn ak masukin temen futsal,neutral
0,@JoeSiagian Meeting point : Parkiran mobil di sebelah kiri pom bensin Shell Karawaci di depan/seberang mall Lippo Karawaci.,meeting point parkiran mobil sebelah kiri pom bensin shell karawaci depanseberang mall lippo karawaci,neutral
0,Oh ia ada jg y.. tku to RT @damanikganda @lizadeh @InfoCinere bukannya ada sederhana yg dekat pom bensin shell cinere itu to?,oh jg y tku to rt sederhana pom bensin shell cinere to,neutral
0,Maen biliard d lapangan golf..smping pom bnsin SHELL..pancoran..,maen biliard d lapangan golfsmping pom bnsin shellpancoran,neutral
0,Chibinya haus.. Kasih minum dulu. Biar ngabrettt XD (at Pom Bensin Shell Antasari) https://t.co/5QW2fdR1WE,chibinya haus kasih minum biar ngabrettt xd at pom bensin shell antasari,neutral
0,86 msh banyak yg langgar p @TMCPoldaMetro: 11:17 Petugas subdit gakkum menindak pelanggar jalur busway di jl.cipinang dpn pom.bensin shell ,msh langgar p petugas subdit gakkum menindak pelanggar jalur busway jlcipinang dpn pombensin shell,neutral
0,@Iradiojakarta @sandyPASBand @kiekycahya warung buncit macet parah. Genangan mulai dr pom bensin shell,warung buncit macet parah genangan dr pom bensin shell,neutral
5,11:17 Petugas subdit gakkum menindak pelanggar jalur busway di jl.cipinang dpn pom.bensin shell jak-tim http://t.co/8OT5drzuUX (@agungjev:),petugas subdit gakkum menindak pelanggar jalur busway jlcipinang dpn pombensin shell jaktim,neutral
0,@TMCPoldaMetro agt.tatib subdit gakkum pnindkan jalur busway di jl.cipinang dpan pom.bensin shell jak-tim http://t.co/mpcu53wwzf,agttatib subdit gakkum pnindkan jalur busway jlcipinang dpan pombensin shell jaktim,neutral
0,Alamat lengkap Sekre #REMAJA : Jl. Prapanca Raya no.16 Cipete Utara Kebayoran Baru Jakarta Selatan. (Seberang pom bensin Shell Prapanca),alamat lengkap sekre jl prapanca raya no cipete utara kebayoran jakarta selatan seberang pom bensin shell prapanca,neutral
0,Obrolan meja sebelah ada pom bensin petronas mau buka dgn emosi mereka debat kalo yg bakalan buka shell / pertamina jelas2 ijo kuning-_-,obrolan meja sebelah pom bensin petronas buka dgn emosi debat kalo buka shell pertamina ijo kuning_,neutral
0,oohh kamu ngantuk tuan tp kmu td blng ke Shell dlu kmu tidur di Pom bensin tuan wkwkwkwk :p @BHerryAdityaG @christian_sihol @EggiMustofa,oohh ngantuk tuan tp kmu td blng shell dlu kmu tidur pom bensin tuan wkwkwkwk p,neutral
0,Shell? Pom bensin? @ecwx48: manajemen front liner shell juga keren meskipun sekarang ga serapih pas awal2 dulu :) ,shell pom bensin manajemen front liner shell keren ga serapih pas,positive
0,Alamat lengkap Sekre #REMAJA : Jl. Prapanca Raya no.16 Cipete Utara Kebayoran Baru Jakarta Selatan. (Seberang pom bensin Shell Prapanca),alamat lengkap sekre jl prapanca raya no cipete utara kebayoran jakarta selatan seberang pom bensin shell prapanca,neutral
0,Saya barusan dipotong dr jalur busway dpn pom bensin shell slipi karena takut ditilang polisi..id ... http://t.co/kbFZm42zfN,barusan dipotong dr jalur busway dpn pom bensin shell slipi takut ditilang polisiid,neutral
0,@BiiBiimu @chekymi ferrari nya ambil di Pom Bensin SHell aja .. ada banyak tuh baru semua,ferrari ambil pom bensin shell tuh,neutral
0,Sektor 7 dkt flyover RT @fikrimayori_21: Min @Kicaubintaro pom bensin shell di bintaro ada gak ya?,sektor dkt flyover rt min pom bensin shell bintaro gak ya,neutral
0,TMC Polda Metro : Kondisi lalulintas jalan raya jatiwaringin sebrang pom bensin shell Padat merayap,tmc polda metro kondisi lalulintas jalan raya jatiwaringin sebrang pom bensin shell padat merayap,neutral
0, Ass pasti bangkrut @ Pom Bensin Shell Antasari: http://t.co/6W2mxou9qf #foursquare,ass bangkrut pom bensin shell antasari,neutral
0,Minum dl yg banyak ndut.. biar sekalian bangkrut.. (@ Pom Bensin Shell Antasari) http://t.co/JakAVNMsGt,minum dl ndut biar bangkrut pom bensin shell antasari,positive
0,@Shellaputrirnjn deket pom bensin meredeka masa gak tau galileo pusatnya? yang deket lampu merah shell,deket pom bensin meredeka gak tau galileo pusatnya deket lampu merah shell,neutral
0,Itu Circle K RT @wahyuph: @UrbanCikarang ada 7 eleven di pom shell lippo ckrg,circle k rt eleven pom shell lippo ckrg,neutral
0,@UrbanCikarang ada 7 eleven di pom shell lippo ckrg,eleven pom shell lippo ckrg,neutral
0,Untung dikembaliin kembalian uang bensin yang kelupaan tadi sama petugas pom bensin Shell. Ternyata baik-baik petugasnya :),untung dikembaliin kembalian uang bensin kelupaan petugas pom bensin shell baikbaik petugasnya,neutral
0,Jln.gatot subroto gedung hero lantai 4 sblh pom bensin shell sblm patung pancoran @bundFCB: Min @FCBI_Jakarta mnta alamat ricks cafe dong ,jlngatot subroto gedung hero lantai sblh pom bensin shell sblm patung pancoran min mnta alamat ricks cafe,neutral
0,@TMCPoldaMetro hindari jalan senopati dan jalan suryo arah tendean padat merayap sampai pom bensin shell tendean http://t.co/9lNO7phk4Z,hindari jalan senopati jalan suryo arah tendean padat merayap pom bensin shell tendean,neutral
0,@TMCPoldaMetro jalan senopati dan jalan suryo arah tendean padat merayap sampai depan pom bensin shell,jalan senopati jalan suryo arah tendean padat merayap pom bensin shell,neutral
0,Alamat lengkap Sekre #REMAJA : Jl. Prapanca Raya no.16 Cipete Utara Kebayoran Baru Jakarta Selatan. (Seberang pom bensin Shell Prapanca),alamat lengkap sekre jl prapanca raya no cipete utara kebayoran jakarta selatan seberang pom bensin shell prapanca,neutral
0,Ngubek2 pom bensil shell nyari oli shell ax7 scooter gak dapet2 :( emang susah apa ya barangnya..,ngubek pom bensil shell nyari oli shell ax scooter gak dapet emang susah ya barangnya,negative
0,@anandita_dita bukan sy pria maboknya yg dpn pom bensin shell antasari,sy pria maboknya dpn pom bensin shell antasari,neutral
0,Di per3-an antasari-Brawijaya Jaksel (dpn pom bensin shell) suka ada pria gondrong mabok ganggu pengendara! mhn di tertibkan @TMCPoldaMetro ,peran antasaribrawijaya jaksel dpn pom bensin shell suka pria gondrong mabok ganggu pengendara mhn tertibkan,neutral
0,Neduh di pom shell di temani secangkir kopi,neduh pom shell temani secangkir kopi,positive
0,Alamat lengkap Sekre #REMAJA : Jl. Prapanca Raya no.16 Cipete Utara Kebayoran Baru Jakarta Selatan. (Seberang pom bensin Shell Prapanca),alamat lengkap sekre jl prapanca raya no cipete utara kebayoran jakarta selatan seberang pom bensin shell prapanca,neutral
0,Perubahan pom bensin pertamina mjd lbh baik stlh muncul shell.. (Dedi Panigoro) @aniesbaswedan #FIM15 @fimnews,perubahan pom bensin pertamina mjd lbh stlh muncul shell dedi panigoro,neutral
0,Alamat lengkap Sekre #REMAJA : Jl. Prapanca Raya no.16 Cipete Utara Kebayoran Baru Jakarta Selatan. (Seberang pom bensin Shell Prapanca),alamat lengkap sekre jl prapanca raya no cipete utara kebayoran jakarta selatan seberang pom bensin shell prapanca,neutral
0,CK tenggilis RT @nurarifiina: CK taman apsari RT @Fasta_Khairina: CK kayun :3 RT nurarifiina: Ck nang pom shell helix RT,ck tenggilis rt ck taman apsari rt ck kayun rt nurarifiina ck nang pom shell helix rt,neutral
0,@achid_AW jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar / sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggar sebrang smesco,neutral
0,@FiFirmansyah jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar / sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggar sebrang smesco,neutral
0,CK kayun :3 RT @nurarifiina: Ck nang pom shell helix RT @Fasta_Khairina: Ck rajawali :3 RT nurarifiina: Ck indragiri RT,ck kayun rt ck nang pom shell helix rt ck rajawali rt nurarifiina ck indragiri rt,neutral
0,Kalo liat cowo pake jaket biru celingukan di pom bensin Shell Kemang sapa aja. Itu gue :)),kalo liat cowo pake jaket biru celingukan pom bensin shell kemang sapa gue,neutral
0,@ridhoalghifariR jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar/sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggarsebrang smesco,neutral
0,STUCK di dpn pom bensin shell yg arah ke tanah abang..... #astagfirloh,stuck dpn pom bensin shell arah tanah abang,neutral
0,@ridhoaldhilla dateng aja ke doctormatik jl. Buah Batu 124A samping sebelum pom bensin shell,dateng doctormatik jl buah batu a samping pom bensin shell,neutral
0,Nah hujan'y deres masih jauh dari rumah ini ;( #neduh di pom Shell pancoran,hujany deres rumah pom shell pancoran,neutral
0,Aman lah ooh pom bensin mana? Gu skrg di jakarta mod @momodolicious: cilebut aman ? haha gue kerja di pom bensin shell lau msh di astra ?,aman ooh pom bensin gu skrg jakarta mod cilebut aman haha gue kerja pom bensin shell lau msh astra,positive
0,@elvinaVitaria udah 09 doang tp lu ngambil 09 nya di lampu merah yang arah ke jambu dua.. Bilang supirnya turun di pom bensin shell,udah doang tp lu ngambil lampu merah arah jambu bilang supirnya turun pom bensin shell,neutral
0,22.59 : Pekerjaan jalan disekitar pom bensin shell (Slipi) mengakibatkan lalin padat dr Slipi menuju Tomang #Jkt. |(P. Dani),pekerjaan jalan disekitar pom bensin shell slipi mengakibatkan lalin padat dr slipi tomang p dani,neutral
0,oke kak saya otw ni @FCBI_Jakarta @_akbar21 jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 ,oke kak otw ni jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai,neutral
0,@Xanie15 jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar / sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggar sebrang smesco,neutral
0,@_akbar21 jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar / sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggar sebrang smesco,neutral
0,btw.. gambar Lego yang ada di pom bensin Shell itu maksudnya apa si... Pengen legonya,btw gambar lego pom bensin shell maksudnya si pengen legonya,neutral
0,@MaulaHPM di pom bensin shell,pom bensin shell,neutral
0,@deasyDgayatri jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar/sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggarsebrang smesco,neutral
0,@rinaldycibo jln.gatot subroto (sebelum pancoran samping persis pom bensin shell gedung hero lantai 4 sebrang hanggar / sebrang smesco),jlngatot subroto pancoran samping persis pom bensin shell gedung hero lantai sebrang hanggar sebrang smesco,neutral
